universe, channel, y,z,x, phi, theta,R,G,B, size
176,192,-1.034375,2.233831905395,11.19,0,0,100,0,100,0.01
176,195,-1.034375,2.2171652387283,11.19,0,0,100,0,100,0.01
176,198,-1.034375,2.2004985720616,11.19,0,0,100,0,100,0.01
176,201,-1.034375,2.183831905395,11.19,0,0,100,0,100,0.01
176,204,-1.034375,2.1671652387283,11.19,0,0,100,0,100,0.01
176,207,-1.034375,2.1504985720616,11.19,0,0,100,0,100,0.01
176,210,-1.034375,2.133831905395,11.19,0,0,100,0,100,0.01
176,213,-1.034375,2.1171652387283,11.19,0,0,100,0,100,0.01
176,216,-1.034375,2.1004985720616,11.19,0,0,100,0,100,0.01
176,219,-1.034375,2.083831905395,11.19,0,0,100,0,100,0.01
176,222,-1.034375,2.0671652387283,11.19,0,0,100,0,100,0.01
176,225,-1.034375,2.0504985720616,11.19,0,0,100,0,100,0.01
176,228,-1.034375,2.033831905395,11.19,0,0,100,0,100,0.01
176,231,-1.034375,2.0171652387283,11.19,0,0,100,0,100,0.01
176,234,-1.034375,2.0004985720616,11.19,0,0,100,0,100,0.01
176,237,-1.034375,1.983831905395,11.19,0,0,100,0,100,0.01
176,240,-1.034375,1.9671652387283,11.19,0,0,100,0,100,0.01
176,243,-1.034375,1.9504985720616,11.19,0,0,100,0,100,0.01
176,246,-1.034375,1.933831905395,11.19,0,0,100,0,100,0.01
176,249,-1.034375,1.9171652387283,11.19,0,0,100,0,100,0.01
176,252,-1.034375,1.9004985720616,11.19,0,0,100,0,100,0.01
176,255,-1.034375,1.883831905395,11.19,0,0,100,0,100,0.01
176,258,-1.034375,1.8671652387283,11.19,0,0,100,0,100,0.01
176,261,-1.034375,1.8504985720616,11.19,0,0,100,0,100,0.01
176,264,-1.034375,1.833831905395,11.19,0,0,100,0,100,0.01
176,267,-1.034375,1.8171652387283,11.19,0,0,100,0,100,0.01
178,0,-0.803125,3.304486418269,11.19,0,0,100,0,100,0.01
178,3,-0.803125,3.2878197516023,11.19,0,0,100,0,100,0.01
178,6,-0.803125,3.2711530849357,11.19,0,0,100,0,100,0.01
178,9,-0.803125,3.254486418269,11.19,0,0,100,0,100,0.01
178,12,-0.803125,3.2378197516023,11.19,0,0,100,0,100,0.01
178,15,-0.803125,3.2211530849357,11.19,0,0,100,0,100,0.01
178,18,-0.803125,3.204486418269,11.19,0,0,100,0,100,0.01
178,21,-0.803125,3.1878197516023,11.19,0,0,100,0,100,0.01
178,24,-0.803125,3.1711530849357,11.19,0,0,100,0,100,0.01
178,27,-0.803125,3.154486418269,11.19,0,0,100,0,100,0.01
178,30,-0.803125,3.1378197516023,11.19,0,0,100,0,100,0.01
178,33,-0.803125,3.1211530849357,11.19,0,0,100,0,100,0.01
178,36,-0.803125,3.104486418269,11.19,0,0,100,0,100,0.01
178,39,-0.803125,3.0878197516023,11.19,0,0,100,0,100,0.01
178,42,-0.803125,3.0711530849357,11.19,0,0,100,0,100,0.01
178,45,-0.803125,3.054486418269,11.19,0,0,100,0,100,0.01
178,48,-0.803125,3.0378197516023,11.19,0,0,100,0,100,0.01
178,51,-0.803125,3.0211530849357,11.19,0,0,100,0,100,0.01
178,54,-0.803125,3.004486418269,11.19,0,0,100,0,100,0.01
178,57,-0.803125,2.9878197516023,11.19,0,0,100,0,100,0.01
178,60,-0.803125,2.9711530849357,11.19,0,0,100,0,100,0.01
178,63,-0.803125,2.954486418269,11.19,0,0,100,0,100,0.01
178,66,-0.803125,2.9378197516023,11.19,0,0,100,0,100,0.01
178,69,-0.803125,2.9211530849357,11.19,0,0,100,0,100,0.01
178,72,-0.803125,2.904486418269,11.19,0,0,100,0,100,0.01
178,75,-0.803125,2.8878197516023,11.19,0,0,100,0,100,0.01
178,78,-0.803125,2.8711530849357,11.19,0,0,100,0,100,0.01
178,81,-0.803125,2.854486418269,11.19,0,0,100,0,100,0.01
178,84,-0.803125,2.8378197516023,11.19,0,0,100,0,100,0.01
178,87,-0.803125,2.8211530849357,11.19,0,0,100,0,100,0.01
178,90,-0.803125,2.804486418269,11.19,0,0,100,0,100,0.01
178,93,-0.803125,2.7878197516023,11.19,0,0,100,0,100,0.01
178,96,-0.803125,2.7711530849357,11.19,0,0,100,0,100,0.01
178,99,-0.803125,2.754486418269,11.19,0,0,100,0,100,0.01
178,102,-0.803125,2.7378197516023,11.19,0,0,100,0,100,0.01
178,105,-0.803125,2.7211530849357,11.19,0,0,100,0,100,0.01
178,108,-0.803125,2.704486418269,11.19,0,0,100,0,100,0.01
178,111,-0.803125,2.6878197516023,11.19,0,0,100,0,100,0.01
178,114,-0.803125,2.6711530849357,11.19,0,0,100,0,100,0.01
178,117,-0.803125,2.654486418269,11.19,0,0,100,0,100,0.01
178,120,-0.803125,2.6378197516023,11.19,0,0,100,0,100,0.01
178,123,-0.803125,2.6211530849357,11.19,0,0,100,0,100,0.01
178,126,-0.803125,2.604486418269,11.19,0,0,100,0,100,0.01
178,129,-0.803125,2.5878197516023,11.19,0,0,100,0,100,0.01
178,132,-0.803125,2.5711530849357,11.19,0,0,100,0,100,0.01
178,135,-0.803125,2.554486418269,11.19,0,0,100,0,100,0.01
178,138,-0.803125,2.5378197516023,11.19,0,0,100,0,100,0.01
178,141,-0.803125,2.5211530849357,11.19,0,0,100,0,100,0.01
178,144,-0.803125,2.504486418269,11.19,0,0,100,0,100,0.01
178,147,-0.803125,2.4878197516023,11.19,0,0,100,0,100,0.01
178,150,-0.803125,2.4711530849357,11.19,0,0,100,0,100,0.01
178,153,-0.803125,2.454486418269,11.19,0,0,100,0,100,0.01
178,156,-0.803125,2.4378197516023,11.19,0,0,100,0,100,0.01
178,159,-0.803125,2.4211530849357,11.19,0,0,100,0,100,0.01
178,162,-0.803125,2.404486418269,11.19,0,0,100,0,100,0.01
178,165,-0.803125,2.3878197516023,11.19,0,0,100,0,100,0.01
178,168,-0.803125,2.3711530849357,11.19,0,0,100,0,100,0.01
178,171,-0.803125,2.354486418269,11.19,0,0,100,0,100,0.01
178,174,-0.803125,2.3378197516023,11.19,0,0,100,0,100,0.01
178,177,-0.803125,2.3211530849357,11.19,0,0,100,0,100,0.01
178,180,-0.803125,2.304486418269,11.19,0,0,100,0,100,0.01
178,183,-0.803125,2.2878197516023,11.19,0,0,100,0,100,0.01
178,186,-0.803125,2.2711530849357,11.19,0,0,100,0,100,0.01
178,189,-0.803125,2.254486418269,11.19,0,0,100,0,100,0.01
178,192,-0.803125,2.2378197516023,11.19,0,0,100,0,100,0.01
178,195,-0.803125,2.2211530849357,11.19,0,0,100,0,100,0.01
178,198,-0.803125,2.204486418269,11.19,0,0,100,0,100,0.01
178,201,-0.803125,2.1878197516023,11.19,0,0,100,0,100,0.01
178,204,-0.803125,2.1711530849357,11.19,0,0,100,0,100,0.01
178,207,-0.803125,2.154486418269,11.19,0,0,100,0,100,0.01
178,210,-0.803125,2.1378197516023,11.19,0,0,100,0,100,0.01
178,213,-0.803125,2.1211530849357,11.19,0,0,100,0,100,0.01
178,216,-0.803125,2.104486418269,11.19,0,0,100,0,100,0.01
178,219,-0.803125,2.0878197516023,11.19,0,0,100,0,100,0.01
178,222,-0.803125,2.0711530849357,11.19,0,0,100,0,100,0.01
178,225,-0.803125,2.054486418269,11.19,0,0,100,0,100,0.01
178,228,-0.803125,2.0378197516023,11.19,0,0,100,0,100,0.01
178,231,-0.803125,2.0211530849357,11.19,0,0,100,0,100,0.01
178,234,-0.803125,2.004486418269,11.19,0,0,100,0,100,0.01
178,237,-0.803125,1.9878197516023,11.19,0,0,100,0,100,0.01
178,240,-0.803125,1.9711530849357,11.19,0,0,100,0,100,0.01
178,243,-0.803125,1.954486418269,11.19,0,0,100,0,100,0.01
178,246,-0.803125,1.9378197516023,11.19,0,0,100,0,100,0.01
178,249,-0.803125,1.9211530849357,11.19,0,0,100,0,100,0.01
178,252,-0.803125,1.904486418269,11.19,0,0,100,0,100,0.01
178,255,-0.803125,1.8878197516023,11.19,0,0,100,0,100,0.01
178,258,-0.803125,1.8711530849357,11.19,0,0,100,0,100,0.01
178,261,-0.803125,1.854486418269,11.19,0,0,100,0,100,0.01
178,264,-0.803125,1.8378197516023,11.19,0,0,100,0,100,0.01
178,267,-0.803125,1.8211530849357,11.19,0,0,100,0,100,0.01
180,0,-0.571875,3.3124582166196,11.19,0,0,100,0,100,0.01
180,3,-0.571875,3.2957915499529,11.19,0,0,100,0,100,0.01
180,6,-0.571875,3.2791248832863,11.19,0,0,100,0,100,0.01
180,9,-0.571875,3.2624582166196,11.19,0,0,100,0,100,0.01
180,12,-0.571875,3.2457915499529,11.19,0,0,100,0,100,0.01
180,15,-0.571875,3.2291248832863,11.19,0,0,100,0,100,0.01
180,18,-0.571875,3.2124582166196,11.19,0,0,100,0,100,0.01
180,21,-0.571875,3.1957915499529,11.19,0,0,100,0,100,0.01
180,24,-0.571875,3.1791248832863,11.19,0,0,100,0,100,0.01
180,27,-0.571875,3.1624582166196,11.19,0,0,100,0,100,0.01
180,30,-0.571875,3.1457915499529,11.19,0,0,100,0,100,0.01
180,33,-0.571875,3.1291248832863,11.19,0,0,100,0,100,0.01
180,36,-0.571875,3.1124582166196,11.19,0,0,100,0,100,0.01
180,39,-0.571875,3.0957915499529,11.19,0,0,100,0,100,0.01
180,42,-0.571875,3.0791248832863,11.19,0,0,100,0,100,0.01
180,45,-0.571875,3.0624582166196,11.19,0,0,100,0,100,0.01
180,48,-0.571875,3.0457915499529,11.19,0,0,100,0,100,0.01
180,51,-0.571875,3.0291248832863,11.19,0,0,100,0,100,0.01
180,54,-0.571875,3.0124582166196,11.19,0,0,100,0,100,0.01
180,57,-0.571875,2.9957915499529,11.19,0,0,100,0,100,0.01
180,60,-0.571875,2.9791248832863,11.19,0,0,100,0,100,0.01
180,63,-0.571875,2.9624582166196,11.19,0,0,100,0,100,0.01
180,66,-0.571875,2.9457915499529,11.19,0,0,100,0,100,0.01
180,69,-0.571875,2.9291248832863,11.19,0,0,100,0,100,0.01
180,72,-0.571875,2.9124582166196,11.19,0,0,100,0,100,0.01
180,75,-0.571875,2.8957915499529,11.19,0,0,100,0,100,0.01
180,78,-0.571875,2.8791248832863,11.19,0,0,100,0,100,0.01
180,81,-0.571875,2.8624582166196,11.19,0,0,100,0,100,0.01
180,84,-0.571875,2.8457915499529,11.19,0,0,100,0,100,0.01
180,87,-0.571875,2.8291248832863,11.19,0,0,100,0,100,0.01
180,90,-0.571875,2.8124582166196,11.19,0,0,100,0,100,0.01
180,93,-0.571875,2.7957915499529,11.19,0,0,100,0,100,0.01
180,96,-0.571875,2.7791248832863,11.19,0,0,100,0,100,0.01
180,99,-0.571875,2.7624582166196,11.19,0,0,100,0,100,0.01
180,102,-0.571875,2.7457915499529,11.19,0,0,100,0,100,0.01
180,105,-0.571875,2.7291248832863,11.19,0,0,100,0,100,0.01
180,108,-0.571875,2.7124582166196,11.19,0,0,100,0,100,0.01
180,111,-0.571875,2.6957915499529,11.19,0,0,100,0,100,0.01
180,114,-0.571875,2.6791248832863,11.19,0,0,100,0,100,0.01
180,117,-0.571875,2.6624582166196,11.19,0,0,100,0,100,0.01
180,120,-0.571875,2.6457915499529,11.19,0,0,100,0,100,0.01
180,123,-0.571875,2.6291248832863,11.19,0,0,100,0,100,0.01
180,126,-0.571875,2.6124582166196,11.19,0,0,100,0,100,0.01
180,129,-0.571875,2.5957915499529,11.19,0,0,100,0,100,0.01
180,132,-0.571875,2.5791248832863,11.19,0,0,100,0,100,0.01
180,135,-0.571875,2.5624582166196,11.19,0,0,100,0,100,0.01
180,138,-0.571875,2.5457915499529,11.19,0,0,100,0,100,0.01
180,141,-0.571875,2.5291248832863,11.19,0,0,100,0,100,0.01
180,144,-0.571875,2.5124582166196,11.19,0,0,100,0,100,0.01
180,147,-0.571875,2.4957915499529,11.19,0,0,100,0,100,0.01
180,150,-0.571875,2.4791248832863,11.19,0,0,100,0,100,0.01
180,153,-0.571875,2.4624582166196,11.19,0,0,100,0,100,0.01
180,156,-0.571875,2.4457915499529,11.19,0,0,100,0,100,0.01
180,159,-0.571875,2.4291248832863,11.19,0,0,100,0,100,0.01
180,162,-0.571875,2.4124582166196,11.19,0,0,100,0,100,0.01
180,165,-0.571875,2.3957915499529,11.19,0,0,100,0,100,0.01
180,168,-0.571875,2.3791248832863,11.19,0,0,100,0,100,0.01
180,171,-0.571875,2.3624582166196,11.19,0,0,100,0,100,0.01
180,174,-0.571875,2.3457915499529,11.19,0,0,100,0,100,0.01
180,177,-0.571875,2.3291248832863,11.19,0,0,100,0,100,0.01
180,180,-0.571875,2.3124582166196,11.19,0,0,100,0,100,0.01
180,183,-0.571875,2.2957915499529,11.19,0,0,100,0,100,0.01
180,186,-0.571875,2.2791248832863,11.19,0,0,100,0,100,0.01
180,189,-0.571875,2.2624582166196,11.19,0,0,100,0,100,0.01
180,192,-0.571875,2.2457915499529,11.19,0,0,100,0,100,0.01
180,195,-0.571875,2.2291248832863,11.19,0,0,100,0,100,0.01
180,198,-0.571875,2.2124582166196,11.19,0,0,100,0,100,0.01
180,201,-0.571875,2.1957915499529,11.19,0,0,100,0,100,0.01
180,204,-0.571875,2.1791248832863,11.19,0,0,100,0,100,0.01
180,207,-0.571875,2.1624582166196,11.19,0,0,100,0,100,0.01
180,210,-0.571875,2.1457915499529,11.19,0,0,100,0,100,0.01
180,213,-0.571875,2.1291248832863,11.19,0,0,100,0,100,0.01
180,216,-0.571875,2.1124582166196,11.19,0,0,100,0,100,0.01
180,219,-0.571875,2.0957915499529,11.19,0,0,100,0,100,0.01
180,222,-0.571875,2.0791248832863,11.19,0,0,100,0,100,0.01
180,225,-0.571875,2.0624582166196,11.19,0,0,100,0,100,0.01
180,228,-0.571875,2.0457915499529,11.19,0,0,100,0,100,0.01
180,231,-0.571875,2.0291248832863,11.19,0,0,100,0,100,0.01
180,234,-0.571875,2.0124582166196,11.19,0,0,100,0,100,0.01
180,237,-0.571875,1.9957915499529,11.19,0,0,100,0,100,0.01
180,240,-0.571875,1.9791248832863,11.19,0,0,100,0,100,0.01
180,243,-0.571875,1.9624582166196,11.19,0,0,100,0,100,0.01
180,246,-0.571875,1.9457915499529,11.19,0,0,100,0,100,0.01
180,249,-0.571875,1.9291248832863,11.19,0,0,100,0,100,0.01
180,252,-0.571875,1.9124582166196,11.19,0,0,100,0,100,0.01
180,255,-0.571875,1.8957915499529,11.19,0,0,100,0,100,0.01
180,258,-0.571875,1.8791248832863,11.19,0,0,100,0,100,0.01
180,261,-0.571875,1.8624582166196,11.19,0,0,100,0,100,0.01
180,264,-0.571875,1.8457915499529,11.19,0,0,100,0,100,0.01
180,267,-0.571875,1.8291248832863,11.19,0,0,100,0,100,0.01
182,0,-0.340625,3.3244061827876,11.19,0,0,100,0,100,0.01
182,3,-0.340625,3.307739516121,11.19,0,0,100,0,100,0.01
182,6,-0.340625,3.2910728494543,11.19,0,0,100,0,100,0.01
182,9,-0.340625,3.2744061827876,11.19,0,0,100,0,100,0.01
182,12,-0.340625,3.257739516121,11.19,0,0,100,0,100,0.01
182,15,-0.340625,3.2410728494543,11.19,0,0,100,0,100,0.01
182,18,-0.340625,3.2244061827876,11.19,0,0,100,0,100,0.01
182,21,-0.340625,3.207739516121,11.19,0,0,100,0,100,0.01
182,24,-0.340625,3.1910728494543,11.19,0,0,100,0,100,0.01
182,27,-0.340625,3.1744061827876,11.19,0,0,100,0,100,0.01
182,30,-0.340625,3.157739516121,11.19,0,0,100,0,100,0.01
182,33,-0.340625,3.1410728494543,11.19,0,0,100,0,100,0.01
182,36,-0.340625,3.1244061827876,11.19,0,0,100,0,100,0.01
182,39,-0.340625,3.107739516121,11.19,0,0,100,0,100,0.01
182,42,-0.340625,3.0910728494543,11.19,0,0,100,0,100,0.01
182,45,-0.340625,3.0744061827876,11.19,0,0,100,0,100,0.01
182,48,-0.340625,3.057739516121,11.19,0,0,100,0,100,0.01
182,51,-0.340625,3.0410728494543,11.19,0,0,100,0,100,0.01
182,54,-0.340625,3.0244061827876,11.19,0,0,100,0,100,0.01
182,57,-0.340625,3.007739516121,11.19,0,0,100,0,100,0.01
182,60,-0.340625,2.9910728494543,11.19,0,0,100,0,100,0.01
182,63,-0.340625,2.9744061827876,11.19,0,0,100,0,100,0.01
182,66,-0.340625,2.957739516121,11.19,0,0,100,0,100,0.01
182,69,-0.340625,2.9410728494543,11.19,0,0,100,0,100,0.01
182,72,-0.340625,2.9244061827876,11.19,0,0,100,0,100,0.01
182,75,-0.340625,2.907739516121,11.19,0,0,100,0,100,0.01
182,78,-0.340625,2.8910728494543,11.19,0,0,100,0,100,0.01
182,81,-0.340625,2.8744061827876,11.19,0,0,100,0,100,0.01
182,84,-0.340625,2.857739516121,11.19,0,0,100,0,100,0.01
182,87,-0.340625,2.8410728494543,11.19,0,0,100,0,100,0.01
182,90,-0.340625,2.8244061827876,11.19,0,0,100,0,100,0.01
182,93,-0.340625,2.807739516121,11.19,0,0,100,0,100,0.01
182,96,-0.340625,2.7910728494543,11.19,0,0,100,0,100,0.01
182,99,-0.340625,2.7744061827876,11.19,0,0,100,0,100,0.01
182,102,-0.340625,2.757739516121,11.19,0,0,100,0,100,0.01
182,105,-0.340625,2.7410728494543,11.19,0,0,100,0,100,0.01
182,108,-0.340625,2.7244061827876,11.19,0,0,100,0,100,0.01
182,111,-0.340625,2.707739516121,11.19,0,0,100,0,100,0.01
182,114,-0.340625,2.6910728494543,11.19,0,0,100,0,100,0.01
182,117,-0.340625,2.6744061827876,11.19,0,0,100,0,100,0.01
182,120,-0.340625,2.657739516121,11.19,0,0,100,0,100,0.01
182,123,-0.340625,2.6410728494543,11.19,0,0,100,0,100,0.01
182,126,-0.340625,2.6244061827876,11.19,0,0,100,0,100,0.01
182,129,-0.340625,2.607739516121,11.19,0,0,100,0,100,0.01
182,132,-0.340625,2.5910728494543,11.19,0,0,100,0,100,0.01
182,135,-0.340625,2.5744061827876,11.19,0,0,100,0,100,0.01
182,138,-0.340625,2.557739516121,11.19,0,0,100,0,100,0.01
182,141,-0.340625,2.5410728494543,11.19,0,0,100,0,100,0.01
182,144,-0.340625,2.5244061827876,11.19,0,0,100,0,100,0.01
182,147,-0.340625,2.507739516121,11.19,0,0,100,0,100,0.01
182,150,-0.340625,2.4910728494543,11.19,0,0,100,0,100,0.01
182,153,-0.340625,2.4744061827876,11.19,0,0,100,0,100,0.01
182,156,-0.340625,2.457739516121,11.19,0,0,100,0,100,0.01
182,159,-0.340625,2.4410728494543,11.19,0,0,100,0,100,0.01
182,162,-0.340625,2.4244061827876,11.19,0,0,100,0,100,0.01
182,165,-0.340625,2.407739516121,11.19,0,0,100,0,100,0.01
182,168,-0.340625,2.3910728494543,11.19,0,0,100,0,100,0.01
182,171,-0.340625,2.3744061827876,11.19,0,0,100,0,100,0.01
182,174,-0.340625,2.357739516121,11.19,0,0,100,0,100,0.01
182,177,-0.340625,2.3410728494543,11.19,0,0,100,0,100,0.01
182,180,-0.340625,2.3244061827876,11.19,0,0,100,0,100,0.01
182,183,-0.340625,2.307739516121,11.19,0,0,100,0,100,0.01
182,186,-0.340625,2.2910728494543,11.19,0,0,100,0,100,0.01
182,189,-0.340625,2.2744061827876,11.19,0,0,100,0,100,0.01
182,192,-0.340625,2.257739516121,11.19,0,0,100,0,100,0.01
182,195,-0.340625,2.2410728494543,11.19,0,0,100,0,100,0.01
182,198,-0.340625,2.2244061827876,11.19,0,0,100,0,100,0.01
182,201,-0.340625,2.207739516121,11.19,0,0,100,0,100,0.01
182,204,-0.340625,2.1910728494543,11.19,0,0,100,0,100,0.01
182,207,-0.340625,2.1744061827876,11.19,0,0,100,0,100,0.01
182,210,-0.340625,2.157739516121,11.19,0,0,100,0,100,0.01
182,213,-0.340625,2.1410728494543,11.19,0,0,100,0,100,0.01
182,216,-0.340625,2.1244061827876,11.19,0,0,100,0,100,0.01
182,219,-0.340625,2.107739516121,11.19,0,0,100,0,100,0.01
182,222,-0.340625,2.0910728494543,11.19,0,0,100,0,100,0.01
182,225,-0.340625,2.0744061827876,11.19,0,0,100,0,100,0.01
182,228,-0.340625,2.057739516121,11.19,0,0,100,0,100,0.01
182,231,-0.340625,2.0410728494543,11.19,0,0,100,0,100,0.01
182,234,-0.340625,2.0244061827876,11.19,0,0,100,0,100,0.01
182,237,-0.340625,2.007739516121,11.19,0,0,100,0,100,0.01
182,240,-0.340625,1.9910728494543,11.19,0,0,100,0,100,0.01
182,243,-0.340625,1.9744061827876,11.19,0,0,100,0,100,0.01
182,246,-0.340625,1.957739516121,11.19,0,0,100,0,100,0.01
182,249,-0.340625,1.9410728494543,11.19,0,0,100,0,100,0.01
182,252,-0.340625,1.9244061827876,11.19,0,0,100,0,100,0.01
182,255,-0.340625,1.907739516121,11.19,0,0,100,0,100,0.01
182,258,-0.340625,1.8910728494543,11.19,0,0,100,0,100,0.01
182,261,-0.340625,1.8744061827876,11.19,0,0,100,0,100,0.01
182,264,-0.340625,1.857739516121,11.19,0,0,100,0,100,0.01
182,267,-0.340625,1.8410728494543,11.19,0,0,100,0,100,0.01
184,0,-0.109375,3.3403186497869,11.19,0,0,100,0,100,0.01
184,3,-0.109375,3.3236519831202,11.19,0,0,100,0,100,0.01
184,6,-0.109375,3.3069853164535,11.19,0,0,100,0,100,0.01
184,9,-0.109375,3.2903186497869,11.19,0,0,100,0,100,0.01
184,12,-0.109375,3.2736519831202,11.19,0,0,100,0,100,0.01
184,15,-0.109375,3.2569853164535,11.19,0,0,100,0,100,0.01
184,18,-0.109375,3.2403186497869,11.19,0,0,100,0,100,0.01
184,21,-0.109375,3.2236519831202,11.19,0,0,100,0,100,0.01
184,24,-0.109375,3.2069853164535,11.19,0,0,100,0,100,0.01
184,27,-0.109375,3.1903186497869,11.19,0,0,100,0,100,0.01
184,30,-0.109375,3.1736519831202,11.19,0,0,100,0,100,0.01
184,33,-0.109375,3.1569853164535,11.19,0,0,100,0,100,0.01
184,36,-0.109375,3.1403186497869,11.19,0,0,100,0,100,0.01
184,39,-0.109375,3.1236519831202,11.19,0,0,100,0,100,0.01
184,42,-0.109375,3.1069853164535,11.19,0,0,100,0,100,0.01
184,45,-0.109375,3.0903186497869,11.19,0,0,100,0,100,0.01
184,48,-0.109375,3.0736519831202,11.19,0,0,100,0,100,0.01
184,51,-0.109375,3.0569853164535,11.19,0,0,100,0,100,0.01
184,54,-0.109375,3.0403186497869,11.19,0,0,100,0,100,0.01
184,57,-0.109375,3.0236519831202,11.19,0,0,100,0,100,0.01
184,60,-0.109375,3.0069853164535,11.19,0,0,100,0,100,0.01
184,63,-0.109375,2.9903186497869,11.19,0,0,100,0,100,0.01
184,66,-0.109375,2.9736519831202,11.19,0,0,100,0,100,0.01
184,69,-0.109375,2.9569853164535,11.19,0,0,100,0,100,0.01
184,72,-0.109375,2.9403186497869,11.19,0,0,100,0,100,0.01
184,75,-0.109375,2.9236519831202,11.19,0,0,100,0,100,0.01
184,78,-0.109375,2.9069853164535,11.19,0,0,100,0,100,0.01
184,81,-0.109375,2.8903186497869,11.19,0,0,100,0,100,0.01
184,84,-0.109375,2.8736519831202,11.19,0,0,100,0,100,0.01
184,87,-0.109375,2.8569853164535,11.19,0,0,100,0,100,0.01
184,90,-0.109375,2.8403186497869,11.19,0,0,100,0,100,0.01
184,93,-0.109375,2.8236519831202,11.19,0,0,100,0,100,0.01
184,96,-0.109375,2.8069853164535,11.19,0,0,100,0,100,0.01
184,99,-0.109375,2.7903186497869,11.19,0,0,100,0,100,0.01
184,102,-0.109375,2.7736519831202,11.19,0,0,100,0,100,0.01
184,105,-0.109375,2.7569853164535,11.19,0,0,100,0,100,0.01
184,108,-0.109375,2.7403186497869,11.19,0,0,100,0,100,0.01
184,111,-0.109375,2.7236519831202,11.19,0,0,100,0,100,0.01
184,114,-0.109375,2.7069853164535,11.19,0,0,100,0,100,0.01
184,117,-0.109375,2.6903186497869,11.19,0,0,100,0,100,0.01
184,120,-0.109375,2.6736519831202,11.19,0,0,100,0,100,0.01
184,123,-0.109375,2.6569853164535,11.19,0,0,100,0,100,0.01
184,126,-0.109375,2.6403186497869,11.19,0,0,100,0,100,0.01
184,129,-0.109375,2.6236519831202,11.19,0,0,100,0,100,0.01
184,132,-0.109375,2.6069853164535,11.19,0,0,100,0,100,0.01
184,135,-0.109375,2.5903186497869,11.19,0,0,100,0,100,0.01
184,138,-0.109375,2.5736519831202,11.19,0,0,100,0,100,0.01
184,141,-0.109375,2.5569853164535,11.19,0,0,100,0,100,0.01
184,144,-0.109375,2.5403186497869,11.19,0,0,100,0,100,0.01
184,147,-0.109375,2.5236519831202,11.19,0,0,100,0,100,0.01
184,150,-0.109375,2.5069853164535,11.19,0,0,100,0,100,0.01
184,153,-0.109375,2.4903186497869,11.19,0,0,100,0,100,0.01
184,156,-0.109375,2.4736519831202,11.19,0,0,100,0,100,0.01
184,159,-0.109375,2.4569853164535,11.19,0,0,100,0,100,0.01
184,162,-0.109375,2.4403186497869,11.19,0,0,100,0,100,0.01
184,165,-0.109375,2.4236519831202,11.19,0,0,100,0,100,0.01
184,168,-0.109375,2.4069853164535,11.19,0,0,100,0,100,0.01
184,171,-0.109375,2.3903186497869,11.19,0,0,100,0,100,0.01
184,174,-0.109375,2.3736519831202,11.19,0,0,100,0,100,0.01
184,177,-0.109375,2.3569853164535,11.19,0,0,100,0,100,0.01
184,180,-0.109375,2.3403186497869,11.19,0,0,100,0,100,0.01
184,183,-0.109375,2.3236519831202,11.19,0,0,100,0,100,0.01
184,186,-0.109375,2.3069853164535,11.19,0,0,100,0,100,0.01
184,189,-0.109375,2.2903186497869,11.19,0,0,100,0,100,0.01
184,192,-0.109375,2.2736519831202,11.19,0,0,100,0,100,0.01
184,195,-0.109375,2.2569853164535,11.19,0,0,100,0,100,0.01
184,198,-0.109375,2.2403186497869,11.19,0,0,100,0,100,0.01
184,201,-0.109375,2.2236519831202,11.19,0,0,100,0,100,0.01
184,204,-0.109375,2.2069853164535,11.19,0,0,100,0,100,0.01
184,207,-0.109375,2.1903186497869,11.19,0,0,100,0,100,0.01
184,210,-0.109375,2.1736519831202,11.19,0,0,100,0,100,0.01
184,213,-0.109375,2.1569853164535,11.19,0,0,100,0,100,0.01
184,216,-0.109375,2.1403186497869,11.19,0,0,100,0,100,0.01
184,219,-0.109375,2.1236519831202,11.19,0,0,100,0,100,0.01
184,222,-0.109375,2.1069853164535,11.19,0,0,100,0,100,0.01
184,225,-0.109375,2.0903186497869,11.19,0,0,100,0,100,0.01
184,228,-0.109375,2.0736519831202,11.19,0,0,100,0,100,0.01
184,231,-0.109375,2.0569853164535,11.19,0,0,100,0,100,0.01
184,234,-0.109375,2.0403186497869,11.19,0,0,100,0,100,0.01
184,237,-0.109375,2.0236519831202,11.19,0,0,100,0,100,0.01
184,240,-0.109375,2.0069853164535,11.19,0,0,100,0,100,0.01
184,243,-0.109375,1.9903186497869,11.19,0,0,100,0,100,0.01
184,246,-0.109375,1.9736519831202,11.19,0,0,100,0,100,0.01
184,249,-0.109375,1.9569853164535,11.19,0,0,100,0,100,0.01
184,252,-0.109375,1.9403186497869,11.19,0,0,100,0,100,0.01
184,255,-0.109375,1.9236519831202,11.19,0,0,100,0,100,0.01
184,258,-0.109375,1.9069853164535,11.19,0,0,100,0,100,0.01
184,261,-0.109375,1.8903186497869,11.19,0,0,100,0,100,0.01
184,264,-0.109375,1.8736519831202,11.19,0,0,100,0,100,0.01
184,267,-0.109375,1.8569853164535,11.19,0,0,100,0,100,0.01
186,0,0.121875,3.3601800793633,11.19,0,0,100,0,100,0.01
186,3,0.121875,3.3435134126967,11.19,0,0,100,0,100,0.01
186,6,0.121875,3.32684674603,11.19,0,0,100,0,100,0.01
186,9,0.121875,3.3101800793633,11.19,0,0,100,0,100,0.01
